x,y,color
1.5318483557944234,-0.1814978335544926,1
0.9121403568042847,0.19614857344189185,0
0.6111375206976214,0.845363820510826,0
0.5126538262081974,1.0074319787319588,0
0.9893510703060284,0.15266669088407153,0
1.826811126568833,-0.010459232777326147,1
-0.14135070211351516,0.9454076424730347,0
-0.01034008887033866,0.3222106460061487,1
2.0080620112113303,-0.034263061725718025,1
0.9222330734425056,-0.5369714028539554,1
0.23279590157279087,0.41585702563002497,1
-0.2607707058346636,1.0530290207700155,0
1.052506783894886,-0.49578982071985916,1
0.9222075325499177,0.1085965222564957,0
0.541746166955519,-0.4407148109638454,1
0.9925918471053996,-0.39554320253693503,1
-0.9562485982035315,0.3056628410569545,0
-0.09690881369352461,0.26038068068685927,1
2.0032135321051214,0.30236944999449455,1
1.4252173855533266,-0.4827030567809955,1
-0.5568818048189254,0.5925964052505822,0
0.3738400093200316,-0.45711641170089523,1
0.915152026292159,-0.6006583913433313,1
0.06856354867496084,-0.11483656174861409,1
1.0372157911083455,-0.3781661031018148,1
0.695911898609526,0.9643279806592246,0
0.025156942098208457,0.47977932635588244,1
1.8650575507440064,0.14602582672395487,1
2.0278048025015387,0.4514550765445893,1
-0.8350409834497862,0.42300764064770946,0
1.9184841511695654,0.08599289119802563,1
0.2620104998076531,-0.034386373718987395,1
0.2855778232267138,-0.25255512054354934,1
1.488740420758566,-0.28413155971804943,1
0.7463966352272207,0.461679677656976,0
0.0189145156523583,-0.04620729175570186,1
-1.1750695166267984,0.02607352030320762,0
0.5214542494169317,0.807785957787415,0
1.882701924912356,0.5564599390486652,1
-0.3124854499310554,0.8902526824841271,0
1.0146828745494243,0.34159055442523995,0
-0.878573651764201,0.6720502881816189,0
1.5462795436610908,-0.24664808521515602,1
0.6624507468472526,0.7894513358234752,0
0.9184667559097661,0.5286557729950351,0
-0.5772787804524901,0.9521494569770024,0
-0.43994478327324615,0.8759215387954669,0
-0.9516548206370855,0.61416466505357,0
0.9414330418478174,-0.4909531235709681,1
0.9319214250868828,0.10802698553260714,0
1.9193738886853966,0.31256320004920357,1
0.1898917531135444,0.08504842885847944,1
1.4798872715884523,-0.27702011670718396,1
1.3812594425713909,-0.33546621766987456,1
-0.7476877838301305,0.903713216740112,0
-0.6811366460561702,0.8385677267521602,0
0.3856437574478272,0.85398280432635,0
0.8981714006730452,0.5779812437581577,0
-0.735971294758211,0.4848794292547356,0
-1.0493417948494956,0.531060292607722,0
0.10001586798437732,0.3638233692694681,1
0.6066707218663459,0.7480110662810826,0
0.46351598211610096,-0.25754650400640433,1
0.9484127765346465,-0.4384188524430658,1
1.9148678131397614,0.4527134496005873,1
-0.7131188807614723,0.7346786285005797,0
0.2778390405347314,0.996425905853225,0
-0.8742063137627707,0.4098836514704238,0
0.6340259186144325,0.9229194403787215,0
0.28153033709010966,0.03786334967204405,1
0.041285132002142566,1.0821262538026022,0
0.818816179998845,-0.5279481672493044,1
0.6054499037213622,0.7035868914712587,0
0.3727851091600978,0.8628071973906531,0
-0.05599884940178586,0.19273304869562966,1
-0.5215400696563636,0.8941501113434162,0
0.04706240266986553,1.0446087962694388,0
-1.0358134700508221,0.22055499754475566,0
1.0246922280950697,-0.3426032965021981,1
1.2537800726714492,-0.31461879125377645,1
-0.6496856554046508,0.7316671607855689,0
0.027707978315913873,0.006594421623817709,1
-0.07286130526964817,0.4521357118427367,1
1.4055013372346974,-0.4381352524433627,1
1.9631624113132544,0.33540336642645874,1
1.0385020452442253,-0.06500965453837564,0
0.1122608356844659,-0.02679819032665448,1
-0.21688102347235347,0.8649070242309003,0
-0.970617712361,0.48263961161451446,0
1.166917497985872,-0.37091728417649195,1
2.0359555645379865,0.45075201441110213,1
0.4905115288822818,0.7953047189819714,0
0.8768887076310083,0.3791171572610241,0
-0.9037188611931275,0.1318700979530189,0
0.9514710521497325,0.4540046387260996,0
0.3566482570141519,-0.17538869292468956,1
1.757840710156197,-0.11969489367262184,1
-0.13598928598366894,0.5017808973435227,1
0.8684722652942564,0.6422847966767268,0
-0.5896041816174648,0.789425359068786,0
0.8151698935545728,0.15710121033512908,0
-0.2096750416160559,0.9636651844730364,0
1.1560978179748822,-0.7195856482317872,1
-1.011236727899424,0.06450693213816124,0
1.8606315240364244,0.024923594968922783,1
0.6813305698195691,-0.5187736781350872,1
-0.03585775972107119,-0.23490299608024257,1
0.7927002430199039,0.6468308992810248,0
0.40611012275923497,-0.27665308271856126,1
2.1387196364476875,-0.0747282683377061,1
0.4958593204384186,0.902962443080353,0
1.3929502368737363,-0.3560476059603117,1
0.25682514720281824,0.9685819106932747,0
2.0438135898478946,0.3673385115123244,1
0.25866459109103906,-0.2642385054600793,1
0.06904736021579225,1.0833398303665795,0
1.7415784105536236,0.06759413875552928,1
0.2133753967237877,-0.1783160984622688,1
0.9600945479736349,-0.6159806992920022,1
-0.7258629545685001,0.22690720785048382,0
1.6578274245398568,-0.12116326469156076,1
-0.26550962163836717,0.8354432638984667,0
1.344435914437757,-0.4253227785585845,1
0.5569779901885623,-0.38963719653010825,1
0.8216685253717783,0.26692324052447103,0
-0.13704232986562612,0.9603904187104626,0
